userid,timestamp,itemid,interactiontype,feature1,feature2,purchase
449,2022-08-26 07:55:01,item-28,add-to-cart,4.5,44.05,0
175,2024-08-13 02:28:03,item-64,click,68.27,44.06,1
285,2026-03-01 05:26:09,item-55,click,95.99,44.07,1
278,2025-03-28 03:39:07,item-41,add-to-cart,28.55,44.08,0
885,2022-02-28 00:47:11,item-70,favorite,11.68,44.08,0
933,2025-11-12 11:53:44,item-30,add-to-cart,70.74,44.08,0
23,2024-07-11 07:47:12,item-14,add-to-cart,15.86,44.09,0
516,2024-06-16 10:56:30,item-49,favorite,67.99,44.09,0
576,2026-03-15 15:45:48,item-26,purchase,46.96,44.09,1
785,2022-10-14 17:09:30,item-5,add-to-cart,16.55,44.09,0
924,2024-05-16 00:19:53,item-26,view,22.76,44.09,0
833,2022-09-04 23:20:48,item-27,add-to-cart,32.21,44.1,0
964,2025-06-28 18:48:16,item-76,click,41.64,44.1,0
1000,2024-10-12 18:59:08,item-9,click,75.76,44.11,1
306,2022-07-17 11:27:56,item-100,click,27.85,44.12,0
202,2022-06-08 23:16:32,item-62,favorite,23.93,44.13,0
226,2023-01-23 14:14:42,item-47,purchase,98.93,44.13,0
347,2023-12-15 09:33:58,item-32,purchase,49.75,44.13,1
410,2023-03-09 12:26:35,item-87,view,84.42,44.13,0
263,2026-04-17 23:07:57,item-21,favorite,56.85,44.14,0
658,2024-02-04 08:18:13,item-53,add-to-cart,19.3,44.16,0
798,2025-10-12 19:19:31,item-20,purchase,23.21,44.16,1
505,2024-04-19 05:05:21,item-76,favorite,93.65,44.17,0
45,2026-01-27 07:29:39,item-78,purchase,83.12,44.18,0
170,2021-07-31 19:33:49,item-48,add-to-cart,26.25,44.18,0
891,2023-07-24 12:50:19,item-53,view,13.5,44.18,0
277,2026-07-01 19:27:08,item-18,click,22.94,44.19,0
607,2024-07-27 07:50:19,item-89,add-to-cart,91.31,44.19,1
327,2023-09-16 10:41:28,item-55,view,82.86,44.2,0
326,2025-05-22 09:50:28,item-81,click,98.93,44.22,1
462,2025-09-08 09:39:05,item-89,click,55.73,44.22,0
276,2025-01-20 18:24:23,item-99,add-to-cart,2.81,44.23,0
369,2025-10-29 14:37:08,item-79,purchase,85.47,44.23,1
518,2025-12-08 22:04:22,item-65,click,59.08,44.23,0
725,2022-01-02 04:19:14,item-85,add-to-cart,61.09,44.23,0
903,2025-07-17 01:09:52,item-32,click,8.01,44.24,1
154,2025-12-01 06:04:19,item-70,favorite,65.55,44.26,0
266,2022-08-03 03:48:21,item-73,add-to-cart,35.58,44.26,0
528,2026-03-19 11:30:44,item-67,favorite,53.58,44.26,0
7,2022-11-05 09:47:07,item-21,purchase,88.4,44.27,1
934,2025-08-23 07:44:24,item-87,view,10.68,44.27,0
786,2024-11-23 06:28:03,item-69,click,11.2,44.28,1
398,2025-05-09 09:02:48,item-99,favorite,9.95,44.31,0
855,2024-11-25 10:20:16,item-7,add-to-cart,19.13,44.31,0
405,2025-02-16 22:40:55,item-1,view,1.04,44.33,0
209,2025-01-02 11:34:19,item-99,add-to-cart,60.69,44.34,0
290,2024-10-18 10:45:06,item-68,purchase,31.13,44.34,0
531,2026-03-11 20:02:16,item-26,purchase,3.27,44.34,0
35,2024-04-10 11:17:21,item-57,purchase,52.76,44.35,1
313,2026-03-27 05:14:07,item-24,add-to-cart,10.69,44.35,0
170,2023-11-04 03:06:13,item-99,favorite,66.54,44.37,0
523,2022-03-18 16:37:37,item-54,click,12.04,44.37,0
652,2022-02-11 23:37:54,item-36,add-to-cart,45.71,44.37,0
179,2025-12-01 15:35:01,item-52,click,84.31,44.38,1
993,2025-04-02 10:32:20,item-91,click,15.88,44.38,0
4,2022-03-06 21:09:24,item-27,favorite,61.73,44.39,0
309,2026-03-29 15:14:03,item-64,purchase,8.41,44.39,1
542,2025-03-29 17:49:33,item-75,add-to-cart,2.57,44.39,0
959,2025-06-23 14:14:57,item-93,add-to-cart,84.14,44.39,0
289,2024-12-24 06:16:24,item-92,favorite,79.57,44.4,0
477,2024-10-15 01:25:42,item-59,view,14.86,44.4,0
308,2026-03-08 07:25:18,item-47,purchase,93.29,44.41,1
757,2026-01-02 08:01:29,item-33,purchase,70.71,44.41,0
441,2022-12-30 11:14:04,item-4,add-to-cart,80.19,44.44,0
378,2023-08-01 15:51:55,item-26,purchase,46.41,44.45,1
572,2023-11-16 01:05:50,item-5,add-to-cart,86.13,44.45,0
830,2021-02-14 03:45:59,item-71,view,55.93,44.45,0
48,2024-05-27 07:36:14,item-93,favorite,56.07,44.46,0
644,2022-12-18 07:44:58,item-74,add-to-cart,29.1,44.46,0
224,2025-01-12 10:52:35,item-41,view,92.1,44.47,0
508,2025-12-15 23:53:53,item-60,click,15.89,44.5,0
634,2026-02-25 01:16:47,item-8,favorite,93.86,44.52,0
255,2024-08-11 23:37:20,item-2,purchase,32.66,44.53,1
998,2025-09-10 22:41:04,item-95,click,82.8,44.53,0
92,2025-07-14 11:32:53,item-83,purchase,15.59,44.55,1
874,2025-06-03 17:38:20,item-68,view,15.43,44.57,0
652,2026-06-02 08:39:59,item-36,click,22.8,44.58,0
673,2025-02-01 20:13:33,item-10,click,74.79,44.59,0
790,2024-12-02 17:57:00,item-96,favorite,25.86,44.59,0
621,2024-08-27 04:16:37,item-52,favorite,74.47,44.62,0
118,2025-01-28 11:28:48,item-75,click,15.96,44.63,0
763,2025-06-08 22:21:43,item-77,add-to-cart,69.38,44.64,0
288,2023-09-11 07:09:13,item-95,view,80.82,44.65,0
301,2024-06-17 04:49:10,item-23,purchase,12.3,44.65,1
973,2024-04-26 05:02:16,item-46,click,40.88,44.65,0
308,2025-05-10 06:22:47,item-43,add-to-cart,87.71,44.67,1
803,2023-12-30 00:32:49,item-29,favorite,65.92,44.67,0
902,2024-04-21 10:47:20,item-60,click,76.49,44.67,1
782,2025-02-08 16:55:46,item-4,purchase,50.59,44.68,1
945,2023-09-25 21:40:16,item-72,purchase,83.49,44.68,0
134,2024-06-08 19:07:01,item-43,view,82.75,44.69,0
390,2024-12-02 09:09:28,item-1,add-to-cart,82.85,44.71,0
910,2025-02-22 00:23:08,item-23,favorite,79.14,44.71,0
274,2024-08-26 03:56:01,item-66,purchase,79.31,44.75,1
865,2025-09-16 23:52:25,item-94,view,66.84,44.75,0
575,2025-11-07 08:31:38,item-92,add-to-cart,73.4,44.76,0
700,2023-01-14 21:19:54,item-61,view,76.51,44.76,0
862,2023-10-07 13:47:30,item-70,view,3.56,44.76,0
139,2024-08-16 03:32:38,item-11,purchase,33.69,44.79,1
952,2025-03-17 08:36:17,item-31,favorite,94.02,44.8,0
219,2026-02-04 14:30:26,item-5,purchase,31.5,44.81,1
965,2025-02-15 20:06:23,item-34,purchase,45.79,44.81,1
717,2025-02-18 01:04:08,item-24,view,39.17,44.82,0
910,2024-12-16 03:06:55,item-70,click,23.65,44.82,0
49,2025-10-19 20:20:02,item-10,add-to-cart,54.94,44.83,0
422,2026-02-12 06:26:58,item-75,add-to-cart,25.7,44.83,0
98,2023-07-01 22:44:19,item-67,view,68.86,44.85,0
337,2022-08-28 19:17:45,item-11,add-to-cart,79.72,44.86,0
645,2024-08-11 11:58:15,item-17,add-to-cart,7.56,44.86,0
395,2025-03-30 20:59:54,item-64,add-to-cart,66.57,44.87,0
521,2025-08-29 16:32:20,item-46,add-to-cart,87.77,44.87,0
591,2025-11-27 21:08:29,item-82,view,45.22,44.87,0
49,2023-02-25 19:44:06,item-6,add-to-cart,66.93,44.92,0
117,2025-08-18 17:34:12,item-75,favorite,77.01,44.93,0
638,2025-09-16 22:48:34,item-43,favorite,3.89,44.93,0
225,2023-02-14 12:39:17,item-33,favorite,53.19,44.95,0
585,2026-02-06 08:02:52,item-40,purchase,28.05,44.96,1
799,2023-08-19 12:48:36,item-99,add-to-cart,37.85,44.97,0
864,2024-07-02 12:14:36,item-18,view,66.63,44.97,0
645,2025-07-25 17:55:36,item-31,view,37.05,44.98,0
169,2026-03-12 05:19:19,item-96,add-to-cart,6.18,44.99,0
851,2026-04-15 17:46:15,item-81,add-to-cart,67.1,45,0
67,2021-12-25 21:44:56,item-64,favorite,59.56,45.01,0
876,2025-08-06 07:23:10,item-7,click,18.77,45.01,0
617,2026-01-23 11:55:19,item-68,purchase,56.08,45.02,0
615,2025-07-05 15:25:14,item-30,add-to-cart,46.07,45.03,0
839,2025-08-18 05:50:41,item-82,favorite,81.88,45.03,0
828,2025-07-14 12:18:03,item-45,purchase,1.25,45.04,0
290,2025-08-17 03:51:42,item-21,view,35.39,45.07,0
450,2024-08-13 05:09:44,item-83,purchase,56.97,45.07,0
533,2025-05-24 13:55:37,item-78,click,98.87,45.07,0
592,2022-02-03 12:30:47,item-95,add-to-cart,58.3,45.07,0
899,2025-11-02 18:55:21,item-19,click,64.24,45.08,0
2,2025-01-18 20:18:13,item-76,favorite,23.45,45.09,0
151,2024-10-29 01:41:58,item-80,add-to-cart,22.16,45.09,0
23,2024-09-30 07:14:27,item-5,view,24.17,45.1,0
866,2024-12-22 17:49:41,item-29,favorite,26.13,45.11,0
991,2022-12-29 00:45:08,item-61,purchase,7.22,45.11,1
893,2022-11-18 12:30:28,item-73,favorite,71.98,45.12,0
981,2024-04-08 14:19:41,item-3,favorite,25.22,45.13,0
818,2025-03-22 16:52:33,item-38,purchase,29.77,45.14,1
480,2024-08-26 02:49:31,item-5,click,52.39,45.15,1
513,2021-10-13 17:08:47,item-57,click,53.96,45.15,0
461,2025-09-19 05:02:55,item-78,click,72.82,45.16,0
985,2026-04-12 08:37:40,item-93,view,31.9,45.16,0
198,2024-09-17 04:31:29,item-11,add-to-cart,64.55,45.17,0
3,2025-09-13 22:56:55,item-94,add-to-cart,60.96,45.18,0
261,2022-03-29 04:11:37,item-64,add-to-cart,12.52,45.18,0
597,2025-12-05 15:11:21,item-68,purchase,86.68,45.18,1
233,2022-12-26 14:40:53,item-30,add-to-cart,64.61,45.2,0
808,2024-05-26 03:36:35,item-75,favorite,21.52,45.2,0
47,2025-10-05 10:39:32,item-63,favorite,60.04,45.21,0
185,2025-10-18 13:25:57,item-19,purchase,75.33,45.21,1
356,2024-12-18 05:58:41,item-55,purchase,95.7,45.21,0
482,2024-08-06 06:00:10,item-82,purchase,52.97,45.22,1
829,2025-01-26 15:53:38,item-75,view,8.27,45.22,0
122,2022-03-29 23:29:12,item-30,add-to-cart,28.71,45.25,0
460,2021-08-11 20:28:21,item-61,purchase,55.73,45.25,1
527,2025-01-05 10:23:28,item-13,favorite,48.84,45.25,0
515,2023-12-26 02:22:41,item-74,favorite,53.74,45.26,0
160,2024-12-22 18:44:20,item-9,click,63.86,45.27,1
295,2026-06-13 04:26:08,item-85,favorite,93.2,45.27,0
420,2026-03-05 05:34:19,item-60,favorite,3.87,45.27,0
345,2023-04-22 18:13:22,item-64,add-to-cart,64.96,45.28,0
438,2024-01-16 21:54:26,item-45,purchase,49.47,45.28,1
282,2026-04-13 11:35:41,item-86,add-to-cart,15.83,45.29,0
275,2026-02-07 10:00:29,item-85,favorite,99.56,45.3,0
544,2022-03-24 09:09:18,item-92,purchase,25.06,45.3,1
153,2023-08-07 21:05:18,item-17,click,98.55,45.31,1
254,2022-12-17 02:11:10,item-29,add-to-cart,40.16,45.31,0
348,2022-07-14 10:12:35,item-17,click,26.1,45.31,0
780,2026-01-13 04:46:48,item-32,purchase,40.06,45.31,0
775,2025-03-26 04:04:28,item-93,view,73.08,45.33,0
123,2024-09-30 10:55:37,item-99,add-to-cart,43.98,45.34,0
599,2026-01-27 15:00:23,item-55,favorite,85.88,45.34,0
620,2025-08-01 20:56:52,item-25,view,58.69,45.34,0
162,2024-12-30 12:52:44,item-70,favorite,49.86,45.35,0
268,2025-11-08 18:20:24,item-78,favorite,79.55,45.35,0
550,2025-08-29 08:38:01,item-56,favorite,95.03,45.35,0
53,2022-11-21 15:00:32,item-70,view,88.37,45.36,0
613,2023-08-25 05:02:58,item-41,favorite,42.94,45.36,0
814,2026-01-05 20:31:11,item-25,favorite,57.0,45.36,0
856,2025-07-22 19:17:42,item-66,purchase,34.21,45.39,1
561,2025-06-05 14:13:44,item-94,purchase,97.85,45.4,0
616,2026-07-01 14:36:55,item-70,add-to-cart,96.81,45.4,0
225,2026-06-14 09:03:29,item-40,favorite,11.31,45.41,0
902,2024-05-04 14:02:35,item-14,favorite,86.51,45.41,0
154,2025-12-06 06:50:32,item-68,purchase,19.78,45.42,1
384,2025-10-11 11:32:45,item-22,view,72.73,45.42,0
713,2024-09-16 06:28:06,item-50,favorite,77.47,45.42,0
491,2024-07-13 18:04:40,item-83,add-to-cart,43.15,45.43,0
45,2023-11-05 13:02:15,item-24,add-to-cart,88.54,45.44,0
423,2025-02-17 01:20:07,item-89,view,13.59,45.45,0
651,2024-10-11 13:06:14,item-65,favorite,82.86,45.45,0
608,2025-03-02 03:27:07,item-89,add-to-cart,17.73,45.46,0
659,2023-05-21 00:50:03,item-13,purchase,20.14,45.46,1
163,2025-01-15 06:25:32,item-5,add-to-cart,72.37,45.47,0
425,2024-01-17 18:50:16,item-77,click,38.82,45.47,0
493,2024-07-28 07:56:52,item-29,add-to-cart,75.72,45.47,0
263,2026-06-04 17:05:24,item-71,purchase,27.22,45.48,1
456,2024-11-14 07:30:25,item-86,view,28.36,45.48,0
302,2025-08-09 02:30:45,item-40,click,65.94,45.49,0
558,2025-03-02 02:33:31,item-33,purchase,38.76,45.49,1
360,2025-01-11 11:28:25,item-21,view,8.47,45.5,0
592,2024-01-26 19:20:56,item-72,add-to-cart,10.45,45.5,0
424,2024-11-19 10:20:20,item-39,purchase,15.64,45.51,1
307,2025-05-22 22:58:59,item-12,add-to-cart,53.5,45.52,1
700,2025-03-03 14:31:50,item-77,add-to-cart,38.3,45.52,0
803,2024-03-17 01:32:23,item-88,purchase,6.02,45.52,1
496,2024-12-06 13:05:05,item-29,add-to-cart,34.58,45.53,0
396,2025-05-09 01:35:06,item-18,favorite,35.15,45.54,0
746,2025-11-03 15:33:52,item-37,purchase,54.53,45.56,1
785,2024-04-20 07:03:52,item-50,favorite,58.68,45.56,0
8,2025-03-27 02:34:45,item-6,purchase,41.99,45.58,0
707,2025-04-18 15:57:10,item-12,favorite,13.64,45.58,0
948,2024-11-23 07:58:20,item-28,click,82.28,45.58,0
135,2025-06-20 07:00:54,item-12,add-to-cart,80.67,45.6,0
580,2024-06-16 19:31:35,item-9,click,88.23,45.62,0
699,2025-06-06 03:45:40,item-96,view,28.34,45.62,0
792,2022-03-18 05:35:46,item-5,purchase,83.08,45.62,1
314,2021-10-27 06:55:30,item-25,favorite,88.55,45.63,1
531,2022-03-30 05:39:46,item-49,favorite,24.6,45.63,0
670,2023-11-19 06:52:36,item-58,favorite,69.74,45.63,0
233,2026-05-22 13:49:40,item-7,favorite,77.87,45.66,0
154,2024-10-25 06:34:33,item-83,purchase,76.26,45.67,1
550,2026-06-02 18:51:28,item-86,add-to-cart,37.19,45.7,0
155,2022-07-13 09:46:27,item-65,favorite,90.21,45.71,0
324,2024-12-23 13:47:27,item-22,favorite,62.77,45.71,0
826,2024-04-27 21:39:48,item-73,favorite,23.79,45.71,0
145,2025-07-21 00:21:01,item-42,add-to-cart,85.75,45.72,0
607,2023-03-27 19:53:21,item-90,favorite,50.14,45.74,0
866,2022-08-18 23:39:50,item-32,view,73.65,45.74,0
150,2024-09-30 22:46:13,item-77,favorite,76.82,45.77,0
673,2021-06-22 02:45:58,item-52,favorite,73.65,45.77,0
249,2026-01-18 15:26:39,item-65,favorite,95.55,45.78,0
651,2022-04-07 18:05:49,item-29,add-to-cart,26.51,45.78,0
875,2025-09-21 06:24:52,item-17,favorite,19.5,45.79,0
122,2021-03-09 07:58:41,item-19,add-to-cart,80.27,45.8,0
683,2021-07-07 09:45:00,item-39,favorite,91.53,45.8,0
848,2025-05-15 18:41:11,item-16,purchase,94.86,45.8,1
434,2024-03-17 21:19:25,item-76,view,93.25,45.81,0
980,2026-05-04 03:35:18,item-75,favorite,34.38,45.81,0
391,2021-08-21 16:03:07,item-58,click,96.52,45.83,0
894,2023-11-27 00:38:32,item-98,click,2.56,45.83,0
396,2026-06-20 14:20:52,item-57,favorite,87.9,45.85,0
697,2024-12-30 06:59:21,item-5,add-to-cart,12.15,45.86,0
389,2022-07-23 11:46:36,item-1,purchase,72.66,45.87,0
541,2025-11-12 14:13:15,item-60,favorite,26.89,45.87,0
781,2025-02-15 21:53:10,item-57,click,81.5,45.87,1
111,2025-06-30 06:05:28,item-64,click,27.13,45.89,0
488,2026-03-28 10:06:28,item-9,purchase,66.61,45.9,1
596,2024-12-25 22:14:01,item-80,add-to-cart,73.64,45.91,1
673,2023-06-04 23:17:05,item-87,purchase,23.77,45.91,0
952,2025-11-19 01:41:14,item-16,favorite,84.14,45.92,0
780,2025-01-10 17:16:49,item-31,purchase,49.79,45.94,1
160,2026-02-03 18:46:52,item-81,purchase,96.66,45.95,1
164,2024-02-28 18:14:09,item-72,add-to-cart,0.36,45.95,0
104,2022-08-05 18:45:38,item-87,click,12.82,45.96,0
175,2024-12-06 17:21:50,item-95,purchase,33.4,45.96,1
766,2025-04-05 12:44:47,item-13,view,80.83,45.96,0
326,2023-09-30 13:46:39,item-49,click,10.9,45.99,0
942,2025-06-24 15:40:47,item-41,favorite,43.66,46.01,0
223,2025-05-10 12:51:54,item-83,view,65.4,46.02,0
360,2026-02-12 16:28:44,item-70,favorite,29.95,46.04,0
225,2023-12-01 04:09:06,item-54,favorite,58.0,46.05,0
492,2025-01-07 13:12:50,item-36,view,91.35,46.05,0
635,2025-02-15 07:56:58,item-84,add-to-cart,51.61,46.05,0
431,2025-11-26 18:23:54,item-86,view,54.43,46.06,0
144,2025-03-06 01:55:19,item-33,view,89.84,46.09,0
507,2026-01-29 01:39:53,item-54,favorite,11.49,46.09,1
129,2025-05-08 00:13:09,item-25,view,94.42,46.1,0
471,2026-02-24 23:31:32,item-97,view,36.06,46.1,0
798,2024-09-19 10:34:29,item-10,add-to-cart,7.04,46.11,0
349,2026-06-02 02:34:22,item-60,purchase,24.54,46.12,1
967,2025-10-01 07:25:46,item-23,favorite,63.2,46.12,0
194,2025-10-31 01:50:24,item-97,add-to-cart,18.06,46.14,0
124,2022-09-04 14:45:28,item-23,purchase,83.25,46.17,0
326,2024-10-12 19:33:46,item-80,purchase,69.84,46.17,1
905,2023-02-13 02:50:11,item-76,purchase,19.95,46.17,1
58,2022-02-27 15:47:20,item-57,purchase,96.66,46.2,1
829,2024-10-31 01:10:36,item-80,view,47.9,46.21,0
85,2025-11-27 22:47:56,item-24,click,5.86,46.22,0
289,2022-09-07 06:22:00,item-40,favorite,94.97,46.23,0
385,2026-06-19 09:21:41,item-54,purchase,92.49,46.23,1
404,2025-05-20 11:52:04,item-65,click,83.77,46.23,0
976,2025-06-30 11:32:11,item-17,view,40.85,46.25,0
358,2026-02-09 18:24:14,item-77,favorite,22.95,46.26,0
432,2026-04-27 11:44:49,item-55,purchase,53.96,46.26,0
526,2025-11-15 04:47:05,item-48,click,20.45,46.26,0
594,2022-05-30 22:00:48,item-83,purchase,73.82,46.26,1
506,2026-04-27 07:44:14,item-31,click,9.56,46.27,0
404,2025-06-30 13:21:11,item-83,favorite,32.94,46.28,0
34,2020-12-15 22:44:09,item-89,add-to-cart,36.04,46.3,0
330,2026-06-02 06:26:46,item-20,click,33.19,46.3,0
488,2026-07-03 07:03:12,item-48,click,22.56,46.3,0
655,2025-11-23 14:45:46,item-31,view,32.14,46.3,0
849,2023-02-02 23:32:43,item-14,purchase,16.38,46.3,1
124,2025-04-01 15:54:14,item-8,purchase,12.11,46.31,1
659,2025-05-10 10:36:57,item-18,purchase,57.44,46.31,1
803,2026-06-16 09:40:35,item-2,favorite,70.35,46.31,0
489,2023-09-08 21:56:39,item-73,add-to-cart,66.85,46.32,0
725,2025-10-25 21:01:23,item-8,add-to-cart,29.63,46.34,0
838,2024-02-05 07:34:28,item-21,add-to-cart,13.07,46.34,0
57,2026-02-07 08:21:08,item-37,favorite,2.1,46.35,0
513,2025-03-28 08:03:22,item-22,add-to-cart,99.47,46.35,0
726,2024-07-11 02:19:39,item-98,view,21.18,46.37,0
686,2026-03-19 09:08:15,item-86,add-to-cart,64.87,46.4,0
774,2024-01-28 01:17:04,item-33,favorite,7.23,46.4,0
794,2025-05-13 04:57:05,item-71,click,91.19,46.4,0
575,2021-04-27 23:22:29,item-47,purchase,7.0,46.42,1
613,2025-02-16 12:04:40,item-70,favorite,42.97,46.42,0
240,2025-01-14 14:22:34,item-58,click,73.64,46.43,0
140,2023-04-20 19:33:16,item-15,view,5.44,46.44,0
498,2026-03-08 01:40:51,item-45,view,56.1,46.44,0
796,2025-03-03 21:04:44,item-81,click,68.78,46.45,0
154,2024-06-26 05:33:44,item-37,add-to-cart,71.62,46.46,0
784,2024-04-24 11:26:17,item-45,purchase,86.87,46.49,0
976,2024-03-12 11:57:58,item-63,purchase,74.1,46.49,1
563,2023-07-16 13:32:35,item-12,click,39.97,46.5,0
76,2024-03-27 22:19:25,item-64,view,83.06,46.51,0
199,2024-09-08 15:55:57,item-7,view,27.0,46.51,0
516,2025-06-09 21:34:46,item-89,favorite,64.36,46.52,0
179,2025-07-20 00:55:17,item-54,add-to-cart,12.17,46.53,0
272,2023-05-23 05:20:12,item-97,click,96.62,46.54,0
831,2026-02-23 06:59:44,item-88,click,82.28,46.54,0
32,2026-06-13 17:44:30,item-7,add-to-cart,17.83,46.57,0
337,2024-11-13 05:22:44,item-85,view,47.45,46.57,0
519,2025-10-09 18:31:02,item-30,view,41.0,46.57,0
626,2022-08-17 20:28:18,item-20,add-to-cart,77.32,46.6,0
677,2025-08-06 02:35:11,item-74,purchase,39.22,46.61,1
871,2024-11-19 18:25:41,item-17,view,53.22,46.61,0
38,2026-06-03 14:59:14,item-75,purchase,56.29,46.62,0
764,2023-10-27 02:49:12,item-62,click,24.84,46.62,0
870,2026-03-23 02:56:38,item-50,purchase,43.34,46.62,1
686,2025-11-01 13:27:27,item-99,view,2.03,46.64,0
367,2025-06-29 09:16:36,item-63,favorite,17.15,46.65,0
166,2024-05-03 06:32:18,item-13,purchase,99.57,46.66,1
321,2026-03-19 21:50:46,item-22,add-to-cart,28.7,46.66,0
28,2021-12-11 15:26:02,item-73,add-to-cart,59.75,46.68,0
238,2023-01-08 12:18:46,item-46,purchase,34.25,46.69,1
361,2025-01-15 13:58:27,item-83,favorite,52.19,46.69,0
38,2025-10-12 02:49:17,item-74,purchase,47.57,46.7,1
934,2025-11-21 01:59:16,item-74,click,96.86,46.7,0
195,2026-04-15 09:09:17,item-68,purchase,86.85,46.71,1
531,2023-01-05 20:30:25,item-92,view,76.59,46.71,0
101,2025-11-18 19:24:24,item-75,purchase,19.79,46.72,0
842,2026-01-07 15:34:56,item-92,add-to-cart,48.91,46.73,0
548,2025-02-17 06:37:54,item-39,view,42.06,46.75,0
747,2026-04-28 14:25:57,item-99,favorite,39.39,46.75,0
815,2025-03-27 04:10:19,item-1,favorite,86.52,46.76,0
69,2025-09-10 07:44:18,item-99,view,58.07,46.78,0
149,2026-01-13 01:32:57,item-50,add-to-cart,94.68,46.78,0
660,2026-01-12 01:58:58,item-8,favorite,73.58,46.78,0
202,2026-04-07 16:55:56,item-30,view,67.41,46.8,1
404,2025-03-05 19:28:17,item-10,favorite,31.51,46.8,0
846,2026-06-14 22:01:42,item-68,view,59.86,46.8,0
893,2023-04-21 17:53:14,item-64,add-to-cart,60.39,46.8,0
218,2025-03-27 14:28:28,item-59,purchase,22.86,46.81,1
162,2024-10-27 02:42:06,item-37,purchase,46.15,46.82,0
331,2023-09-11 15:56:52,item-50,view,32.27,46.82,0
411,2023-02-25 11:32:53,item-77,purchase,51.32,46.82,0
693,2025-04-10 04:41:44,item-25,view,3.17,46.82,0
876,2025-06-01 15:42:28,item-24,add-to-cart,72.88,46.82,0
554,2025-03-20 05:55:17,item-4,click,80.66,46.87,1
598,2025-11-27 08:09:46,item-88,purchase,46.42,46.87,1
12,2022-01-22 23:57:41,item-3,click,96.32,46.88,0
23,2023-02-01 14:15:46,item-12,purchase,86.67,46.9,1
887,2025-10-01 03:27:53,item-61,favorite,54.75,46.9,0
937,2022-07-05 04:48:21,item-42,view,44.98,46.9,0
940,2022-01-28 01:15:06,item-55,add-to-cart,96.01,46.9,0
79,2025-09-21 23:53:06,item-89,view,65.94,46.92,0
724,2023-01-21 13:39:38,item-63,favorite,93.13,46.92,0
823,2023-08-04 08:36:06,item-99,purchase,54.08,46.93,0
875,2026-01-06 20:41:08,item-85,click,53.8,46.93,0
510,2024-01-04 09:34:37,item-59,purchase,84.67,46.95,1
408,2023-02-08 11:48:04,item-58,favorite,86.22,46.96,1
105,2026-06-02 08:50:48,item-87,purchase,72.7,46.97,1
704,2022-12-18 22:38:58,item-92,purchase,20.28,46.99,1
549,2025-06-05 09:57:29,item-58,purchase,88.72,47,1
576,2026-04-11 20:59:32,item-59,click,78.55,47,0
618,2026-05-26 07:23:10,item-50,view,42.1,47,0
48,2025-07-15 15:55:20,item-14,favorite,10.88,47.01,0
377,2024-07-26 02:46:54,item-24,click,69.7,47.02,0
14,2025-07-03 08:40:16,item-90,add-to-cart,67.51,47.03,0
222,2025-03-07 19:20:56,item-34,purchase,61.22,47.03,1
215,2026-03-02 03:50:12,item-62,purchase,97.81,47.04,1
461,2026-06-25 00:53:48,item-6,click,91.11,47.04,0
437,2026-03-25 13:10:32,item-78,add-to-cart,62.87,47.05,0
414,2026-02-05 03:48:48,item-37,click,37.51,47.06,1
973,2023-11-21 17:17:08,item-28,add-to-cart,45.87,47.06,0
957,2025-08-30 21:26:31,item-73,favorite,3.11,47.07,0
162,2024-06-18 14:42:44,item-63,view,85.55,47.09,0
26,2021-09-03 11:14:02,item-94,click,95.58,47.1,0
563,2025-08-01 12:44:19,item-51,view,16.74,47.1,0
867,2024-08-08 18:00:29,item-72,click,64.41,47.11,0
414,2026-04-08 05:51:54,item-83,view,11.43,47.13,0
